입력주소,입력아파트명,아파트명,동,법정동,지번,도로명,거래유형,계약년,계약월,계약일,거래금액(만원),전용면적(㎡),층,건축년도,거래구분,보증금(만원),월세(만원)
서울특별시 동작구 동작대로29길 119,사당우성2,현대,,신대방동,707,여의대방로,매매,2019,1,10,55000,84.57,12,1996,,,
서울특별시 동작구 동작대로29길 119,사당우성2,건영,,상도동,414,만양로,매매,2019,1,21,38900,32.8,15,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,보라매아카데미타워,,신대방동,395-69,보라매로5가길,매매,2019,1,12,63000,115.54,18,1998,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성1차,,신대방동,565,여의대방로,매매,2019,1,11,87000,127.02,14,1988,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아,,본동,481,매봉로,매매,2019,1,9,72500,84.46,5,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,흑석한강푸르지오,,흑석동,336,흑석한강로,매매,2019,1,14,130000,115.98,2,2012,,,
서울특별시 동작구 동작대로29길 119,사당우성2,대림(169-8),,사당동,169-8,사당로17길,매매,2019,1,11,104000,125.4,15,1990,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성3,,사당동,105,동작대로29길,매매,2019,1,8,57000,46.75,8,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,상도휴엔하임,,상도동,363-164,상도로15길,매매,2019,1,19,16300,14.7,8,2016,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당자이,,사당동,1139,사당로2가길,매매,2019,1,26,59500,60,3,1999,,,
서울특별시 동작구 동작대로29길 119,사당우성2,드림빌라트,,대방동,381-3,대방동27길,매매,2019,1,31,43000,73.49,4,2001,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성1차,,신대방동,565,여의대방로,매매,2019,1,7,90000,157.07,2,1988,,,
서울특별시 동작구 동작대로29길 119,사당우성2,이수힐스테이트,,동작동,333,동작대로39길,매매,2019,1,27,87000,59.999,9,2013,,,
서울특별시 동작구 동작대로29길 119,사당우성2,이수힐스테이트,,동작동,333,동작대로39길,매매,2019,1,15,85000,59.999,3,2013,,,
서울특별시 동작구 동작대로29길 119,사당우성2,상도휴엔하임,,상도동,363-164,상도로15길,매매,2019,1,16,16300,14.7,9,2016,,,
서울특별시 동작구 동작대로29길 119,사당우성2,삼성래미안,,사당동,1133,사당로23바길,매매,2019,1,26,82500,114.502,15,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아리버파크,,노량진동,325,만양로,매매,2019,1,31,61750,59.67,17,2001,,,
서울특별시 동작구 동작대로29길 119,사당우성2,대림(169-8),,사당동,169-8,사당로17길,매매,2019,1,12,84900,84.91,6,1990,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아,,본동,481,매봉로,매매,2019,1,10,78000,104.7,5,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,건영(103동-106동),,노량진동,324,만양로,매매,2019,1,19,70400,84.94,17,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,극동(105),,사당동,105,동작대로29길,매매,2019,1,29,84000,119.5,18,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,극동(105),,사당동,105,동작대로29길,매매,2019,1,5,74500,84.32,11,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아리버파크,,노량진동,325,만양로,매매,2019,1,12,75000,84.88,17,2001,,,
서울특별시 동작구 동작대로29길 119,사당우성2,포스코더샵,,상도동,521,장승배기로4길,매매,2019,1,30,76000,59.99,10,2007,,,
서울특별시 동작구 동작대로29길 119,사당우성2,삼성래미안,,사당동,1133,사당로23바길,매매,2019,1,17,92000,114.502,3,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,대림아파트,,대방동,501,여의대방로44길,매매,2019,1,14,99800,84.92,14,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,현진에버빌,,신대방동,716,신대방1나길,매매,2019,1,14,43000,59.6216,19,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,청운아파트,,상도동,301-226,국사봉18길,매매,2019,1,10,16200,55.95,5,1994,,,
서울특별시 동작구 동작대로29길 119,사당우성2,동작상떼빌,,신대방동,719,신대방1가길,매매,2019,1,28,81800,132.43,15,2006,,,
서울특별시 동작구 동작대로29길 119,사당우성2,보라매e편한세상,,신대방동,720,보라매로,매매,2019,1,14,86000,84.94,12,2010,,,
서울특별시 동작구 동작대로29길 119,사당우성2,관악푸르지오102동,,사당동,1152,관악로30길,매매,2019,1,11,79000,114.69,11,2004,,,
서울특별시 동작구 동작대로29길 119,사당우성2,명수대한양,,흑석동,38-58,현충로10길,매매,2019,1,5,79000,84.9,1,1991,,,
서울특별시 동작구 동작대로29길 119,사당우성2,펭귄,,신대방동,364-55,여의대방로22나길,매매,2019,1,11,34600,63.11,3,1978,,,
서울특별시 동작구 동작대로29길 119,사당우성2,상도휴엔하임,,상도동,363-164,상도로15길,매매,2019,1,11,16500,14.7,8,2016,,,
서울특별시 동작구 동작대로29길 119,사당우성2,보라매삼성쉐르빌,,신대방동,395-66,보라매로5길,매매,2019,1,9,108800,163.83,34,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,대방동현대,,대방동,502,등용로,매매,2019,1,11,75000,84.96,10,1994,,,
서울특별시 동작구 동작대로29길 119,사당우성2,래미안상도3차,,상도동,431,상도로53길,매매,2019,1,7,69800,59.97,7,2004,,,
서울특별시 동작구 동작대로29길 119,사당우성2,래미안상도3차,,상도동,431,상도로53길,매매,2019,1,5,111800,114.97,14,2004,,,
서울특별시 동작구 동작대로29길 119,사당우성2,이수역리가,,사당동,1157,사당로27길,매매,2019,1,5,87000,84.847,4,2013,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,2,25,68900,84.96,7,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,2,1,72000,84.96,10,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,3,25,62300,46.75,14,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아,,본동,481,매봉로,매매,2019,4,30,52500,46.75,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,대림(169-8),,사당동,169-8,사당로17길,매매,2019,4,26,80000,84.91,9,1990,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아리버파크,,노량진동,325,만양로,매매,2019,4,29,70000,84.88,16,2001,,,
서울특별시 동작구 동작대로29길 119,사당우성2,삼성래미안,,사당동,1133,사당로23바길,매매,2019,4,24,68000,60.739,6,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,보라매삼성쉐르빌,,신대방동,395-66,보라매로5길,매매,2019,4,23,85000,163.83,38,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,동작상떼빌,,신대방동,719,신대방1가길,매매,2019,4,15,74000,84.98,5,2006,,,
서울특별시 동작구 동작대로29길 119,사당우성2,e편한세상상도노빌리티,,상도동,903,만양로,매매,2019,4,9,104000,84.95,9,2018,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성1차,,신대방동,565,여의대방로,매매,2019,4,29,60000,66.69,5,1988,,,
서울특별시 동작구 동작대로29길 119,사당우성2,포스코더샵,,상도동,521,장승배기로4길,매매,2019,4,7,89500,84.992,11,2007,,,
서울특별시 동작구 동작대로29길 119,사당우성2,뉴홍현,,신대방동,344-179,보라매로7가길,매매,2019,4,12,41800,84.46,6,2002,,,
서울특별시 동작구 동작대로29길 119,사당우성2,남양이룸,,사당동,278-8,사당로16마길,매매,2019,4,23,49000,101.53,4,2005,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신대방경남,,신대방동,712,신대방길,매매,2019,4,24,48000,56,15,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,흑석한강푸르지오,,흑석동,336,흑석한강로,매매,2019,4,25,95000,59.84,6,2012,,,
서울특별시 동작구 동작대로29길 119,사당우성2,흑석한강푸르지오,,흑석동,336,흑석한강로,매매,2019,4,26,103500,84.98,2,2012,,,
서울특별시 동작구 동작대로29길 119,사당우성2,대우유로카운티,,상도동,420,양녕로,매매,2019,4,13,83000,142.129,4,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아,,신대방동,360-17,여의대방로22아길,매매,2019,4,30,35000,48.18,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,중앙하이츠빌,,상도동,415,상도로,매매,2019,4,26,65000,84.9883,1,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아,,본동,481,매봉로,매매,2019,4,20,66700,84.46,5,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,롯데낙천대,,신대방동,713,여의대방로10길,매매,2019,4,24,61400,55.4561,7,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,두산위브트레지움2차,,상도동,535,상도로30길,매매,2019,4,20,109500,84.864,22,2016,,,
서울특별시 동작구 동작대로29길 119,사당우성2,롯데낙천대,,신대방동,713,여의대방로10길,매매,2019,4,24,59500,55.4561,2,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,아크로리버하임,,흑석동,341,현충로,매매,2019,4,2,127000,72.951,3,2019,,,
서울특별시 동작구 동작대로29길 119,사당우성2,건영,,상도동,414,만양로,매매,2019,4,23,38500,32.8,13,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,현대,,신대방동,707,여의대방로,매매,2019,4,20,74500,84.57,14,1996,,,
서울특별시 동작구 동작대로29길 119,사당우성2,건영(103동-106동),,노량진동,324,만양로,매매,2019,4,5,65500,84.94,5,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성3,,사당동,105,동작대로29길,매매,2019,4,27,57700,46.75,11,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성3,,사당동,105,동작대로29길,매매,2019,4,11,56500,46.75,10,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,한성아파트,,신대방동,470-8,여의대방로10길,매매,2019,4,13,59000,59.87,13,1995,,,
서울특별시 동작구 동작대로29길 119,사당우성2,삼성래미안,,사당동,1133,사당로23바길,매매,2019,4,24,85000,84.967,6,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,중앙하이츠빌,,상도동,415,상도로,매매,2019,4,26,74500,84.9883,12,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성1차,,신대방동,565,여의대방로,매매,2019,4,29,100000,157.07,18,1988,,,
서울특별시 동작구 동작대로29길 119,사당우성2,아크로리버하임,,흑석동,341,현충로,매매,2019,4,5,115000,59.9154,19,2019,,,
서울특별시 동작구 동작대로29길 119,사당우성2,상도파크자이,,상도동,900,장승배기로11가길,매매,2019,4,20,95000,59.978,10,2016,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당자이,,사당동,1139,사당로2가길,매매,2019,4,27,52000,59.89,4,1999,,,
서울특별시 동작구 동작대로29길 119,사당우성2,상도타워A동,,상도동,283-75,성대로6가길,매매,2019,4,2,22300,78.4,5,2005,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당휴먼시아,,사당동,1154,사당로16길,매매,2019,4,27,76500,84.73,9,2009,,,
서울특별시 동작구 동작대로29길 119,사당우성2,현대(관악),,상도동,407,상도로,매매,2019,4,10,58250,84.78,3,1992,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성3,,사당동,105,동작대로29길,매매,2019,4,20,68000,59.89,3,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,포스코더샵,,상도동,521,장승배기로4길,매매,2019,4,13,86000,84.992,3,2007,,,
서울특별시 동작구 동작대로29길 119,사당우성2,이수힐스테이트,,동작동,333,동작대로39길,매매,2019,4,27,125000,108.336,12,2013,,,
서울특별시 동작구 동작대로29길 119,사당우성2,대림아파트,,대방동,501,여의대방로44길,매매,2019,4,20,90000,84.92,5,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,주공2,,대방동,503,여의대방로44길,매매,2019,4,15,69000,59.97,10,1995,,,
서울특별시 동작구 동작대로29길 119,사당우성2,삼성래미안,,사당동,1133,사당로23바길,매매,2019,4,15,80000,84.967,10,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,명수대현대,,흑석동,10,현충로,매매,2019,4,13,137000,124.95,5,1988,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아4,,사당동,105,동작대로29길,매매,2019,4,8,112000,118.25,14,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,삼익,,노량진동,330,만양로,매매,2019,4,1,60000,84.68,14,2001,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성1차,,신대방동,565,여의대방로,매매,2019,4,13,87000,127.02,17,1988,,,
서울특별시 동작구 동작대로29길 119,사당우성2,명수대현대,,흑석동,10,현충로,매매,2019,4,19,110000,84.33,10,1988,,,
서울특별시 동작구 동작대로29길 119,사당우성2,제일,,사당동,240-15,사당로16다길,매매,2019,4,20,61500,60.03,6,1987,,,
서울특별시 동작구 동작대로29길 119,사당우성2,래미안상도3차,,상도동,431,상도로53길,매매,2019,4,2,88500,84.96,11,2004,,,
서울특별시 동작구 동작대로29길 119,사당우성2,힐스테이트 상도 프레스티지,,상도동,533,상도로,매매,2019,4,15,90000,84.884,12,2013,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신대방,,신대방동,705,보라매로,매매,2019,4,24,37500,59.6,11,1995,,,
서울특별시 동작구 동작대로29길 119,사당우성2,한강쌍용,,본동,150,노량진로24길,매매,2019,4,20,66000,59.64,4,1999,,,
서울특별시 동작구 동작대로29길 119,사당우성2,아크로리버하임,,흑석동,341,현충로,매매,2019,4,5,115000,59.9154,20,2019,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아리버파크,,노량진동,325,만양로,매매,2019,4,5,60000,59.67,7,2001,,,
서울특별시 동작구 동작대로29길 119,사당우성2,이수자이,,사당동,147-29,사당로,매매,2019,4,25,120000,113.65,24,2010,,,
서울특별시 동작구 동작대로29길 119,사당우성2,건영(103동-106동),,노량진동,324,만양로,매매,2019,4,2,73000,114.96,5,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,상도휴엔하임,,상도동,363-164,상도로15길,매매,2019,4,29,16350,14.7,10,2016,,,
서울특별시 동작구 동작대로29길 119,사당우성2,보라매파크빌,,신대방동,711,여의대방로10길,매매,2019,4,4,82000,84.59,1,2002,,,
서울특별시 동작구 동작대로29길 119,사당우성2,씨티아모리움,,상도동,532,상도로62길,매매,2019,4,26,15700,14.1881,7,2012,,,
서울특별시 동작구 동작대로29길 119,사당우성2,현대(관악),,상도동,407,상도로,매매,2019,4,2,47800,58.59,12,1992,,,
서울특별시 동작구 동작대로29길 119,사당우성2,이수역리가,,사당동,1157,사당로27길,매매,2019,4,13,102000,84.9827,13,2013,,,
서울특별시 동작구 동작대로29길 119,사당우성2,쌍용스윗닷홈,,상도동,418,상도로,매매,2019,4,2,64700,59.578,11,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아리버파크,,노량진동,325,만양로,매매,2019,4,11,65000,59.67,6,2001,,,
서울특별시 동작구 동작대로29길 119,사당우성2,아데나339,,대방동,515,여의대방로54길,매매,2019,4,30,12500,12.6,7,2012,,,
서울특별시 동작구 동작대로29길 119,사당우성2,대림(169-8),,사당동,169-8,사당로17길,매매,2019,4,9,88500,84.91,13,1990,,,
서울특별시 동작구 동작대로29길 119,사당우성2,극동(105),,사당동,105,동작대로29길,매매,2019,4,6,73000,84.32,14,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,삼성래미안,,사당동,1133,사당로23바길,매매,2019,4,3,77800,84.967,8,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,케이씨씨,,사당동,1153,사당로20나길,매매,2019,4,11,77300,84.7472,8,2007,,,
서울특별시 동작구 동작대로29길 119,사당우성2,대림(169-8),,사당동,169-8,사당로17길,매매,2019,4,12,64700,59.67,1,1990,,,
서울특별시 동작구 동작대로29길 119,사당우성2,롯데캐슬,,사당동,1132,사당로27길,매매,2019,4,2,80000,84.96,9,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,남해오네뜨,,사당동,1143,사당로2가길,매매,2019,4,11,51000,84.978,2,2002,,,
서울특별시 동작구 동작대로29길 119,사당우성2,종인아네스트,,상도동,7-92,매봉로4가길,매매,2019,4,26,39000,84.84,3,2011,,,
서울특별시 동작구 동작대로29길 119,사당우성2,래미안상도3차,,상도동,431,상도로53길,매매,2019,4,13,90000,84.96,14,2004,,,
서울특별시 동작구 동작대로29길 119,사당우성2,대림(169-8),,사당동,169-8,사당로17길,매매,2019,4,5,102500,125.4,6,1990,,,
서울특별시 동작구 동작대로29길 119,사당우성2,대방1차e-편한세상,,대방동,508,알마타길,매매,2019,4,15,84500,84.32,15,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,래미안상도3차,,상도동,431,상도로53길,매매,2019,4,17,80500,84.96,9,2004,,,
서울특별시 동작구 동작대로29길 119,사당우성2,주공2,,대방동,503,여의대방로44길,매매,2019,4,23,56000,51.66,14,1995,,,
서울특별시 동작구 동작대로29길 119,사당우성2,상도휴엔하임,,상도동,363-164,상도로15길,매매,2019,4,15,16000,14.7,13,2016,,,
서울특별시 동작구 동작대로29길 119,사당우성2,대림(169-8),,사당동,169-8,사당로17길,매매,2019,4,8,106000,125.4,12,1990,,,
서울특별시 동작구 동작대로29길 119,사당우성2,삼성래미안,,사당동,1133,사당로23바길,매매,2019,4,13,73500,60.739,13,2003,,,
서울특별시 동작구 동작대로29길 119,사당우성2,래미안상도3차,,상도동,431,상도로53길,매매,2019,4,13,102700,114.97,4,2004,,,
서울특별시 동작구 동작대로29길 119,사당우성2,극동(105),,사당동,105,동작대로29길,매매,2019,4,15,64000,59.25,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,아이파크,,상도동,416,장승배기로,매매,2019,4,9,68000,84.96,3,2004,,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아,,신대방동,360-17,여의대방로22아길,매매,2019,4,2,26500,37.74,5,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,5,26,92000,118.25,1,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,5,23,56500,59.82,1,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,5,13,85500,84.66,8,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,5,22,75000,59.89,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,5,3,76000,59.89,5,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,6,27,71500,84.96,18,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,6,25,82311,84.66,14,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,6,29,59500,59.82,14,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,6,7,85000,84.66,15,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,6,4,89500,118.25,1,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,6,10,72500,84.96,8,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,7,27,83400,84.66,1,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,7,20,83300,84.66,2,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,7,13,77500,59.89,5,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,7,30,61800,59.82,15,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,7,12,78500,124.77,4,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,7,11,72500,84.96,14,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,7,13,70000,84.96,15,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,7,14,84000,124.77,15,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,7,5,61500,59.82,15,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,7,8,61500,59.82,13,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,7,9,90000,84.66,11,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,7,6,80000,59.89,11,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,7,8,107000,108.08,10,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,7,27,80000,84.66,1,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,7,3,60000,46.75,15,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,8,19,117800,118.25,13,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,8,17,77000,59.89,15,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,8,7,84200,124.77,8,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,8,19,93500,118.25,1,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,9,30,65500,46.75,7,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,9,19,64500,59.82,13,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,9,17,80000,124.77,13,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,9,23,65500,46.75,14,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,9,6,78500,59.89,7,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,9,28,82500,124.77,12,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,9,7,96000,84.66,13,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,9,4,63000,59.82,17,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,10,23,112000,118.25,12,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,10,16,57000,59.82,2,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,10,11,94000,84.66,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,10,7,83000,124.77,16,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,10,29,64000,59.82,10,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,10,12,79300,59.89,15,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,10,12,112000,118.25,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,10,17,80900,59.89,3,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,10,5,80500,124.77,4,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,10,12,93000,84.66,12,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,10,7,70000,84.96,1,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,10,5,62000,46.75,15,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,10,13,65000,59.82,11,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,10,13,64000,59.82,14,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,10,21,79500,59.89,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,10,14,93500,84.66,5,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,10,23,98500,84.66,13,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,10,5,93000,84.66,2,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,10,22,64500,46.75,6,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,10,3,94000,84.66,11,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,11,30,60000,59.82,1,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,11,16,102000,84.66,13,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,11,27,66800,59.82,4,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,11,26,68000,59.82,10,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,11,13,81650,84.66,1,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,11,2,65000,59.82,17,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,11,23,102000,84.66,8,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,11,8,63500,59.82,7,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,11,21,85000,59.89,5,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,11,25,69000,46.75,8,1993,,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2019,11,2,78500,84.96,5,1997,,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2019,11,30,64400,46.75,3,1993,,,
